info, 1, version, 2, output, /Users/craig/rt-workspace/scala3/compiler/../out/default-last-scalac-out.jar
header(main/background),startNs,endNs,runId,phaseId,phaseName,purpose,task-count,threadId,threadName,runNs,idleNs,cpuTimeNs,userTimeNs,allocatedByte,heapSize
header(GC),startNs,endNs,startMs,endMs,name,action,cause,threads
MAIN,158037666584791,158037710036083,1,1,parser,,0,1,main,43451292,0,41625000,39949000,5853272,36612384 
GC,158037816407708,158037821407708,631, 635,G1 Young Generation,end of minor GC,G1 Preventive Collection,5
GC,158037841215708,158037846215708,661, 665,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,158038014616666,158038017616666,834, 836,G1 Young Generation,end of minor GC,Metadata GC Threshold,5
GC,158038282494750,158038288494750,1102, 1107,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,158038430766166,158038435766166,1250, 1254,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,158037710787375,158038519110708,1,2,typer,,0,1,main,808323333,0,723330000,711167000,104338240,43722456 
MAIN,158038519212625,158038519564208,1,3,inlinedPositions,,0,1,main,351583,0,218000,210000,26112,43722456 
MAIN,158038519623375,158038591350833,1,6,posttyper,,0,1,main,71727458,0,61596000,60160000,6932664,47916760 
MAIN,158038591432458,158038591487833,1,7,unrollDefs,,0,1,main,55375,0,55000,47000,2160,47916760 
MAIN,158038591528875,158038647712500,1,9,pickler,,0,1,main,56183625,0,30586000,29261000,7528448,60499672 
MAIN,158038647794666,158038647841208,1,11,inlining,,0,1,main,46542,0,46000,42000,2160,60499672 
MAIN,158038647868208,158038647893250,1,12,postInlining,,0,1,main,25042,0,25000,23000,18112,60499672 
MAIN,158038648871250,158038648916666,1,13,staging,,0,1,main,45416,0,45000,41000,2160,60499672 
MAIN,158038648943500,158038648967458,1,14,splicing,,0,1,main,23958,0,23000,23000,2160,60499672 
MAIN,158038648988291,158038649011625,1,15,pickleQuotes,,0,1,main,23334,0,24000,22000,2160,60499672 
MAIN,158038649034791,158038715718375,1,16,MegaPhase{crossVersionChecks  firstTransform  checkReentrant  elimPackagePrefixes  cookComments  checkLoopingImplicits  betaReduce  inlineVals  expandSAMs  elimRepeated  refchecks  dropForMap},,0,1,main,66683584,0,45382000,44560000,4282960,64693976 
MAIN,158038715785875,158038734010000,1,29,MegaPhase{protectedAccessors  extmethods  uncacheGivenAliases  checkStatic  elimByName  hoistSuperArgs  forwardDepChecks  specializeApplyMethods  tryCatchPatterns  patternMatcher},,0,1,main,18224125,0,15362000,15050000,1223600,64693976 
MAIN,158038734079166,158038734117708,1,39,setupCC,,0,1,main,38542,0,37000,35000,2160,64693976 
GC,158038842116250,158038848116250,1662, 1667,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,158039065157833,158039073157833,1885, 1892,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,158039171871208,158039178871208,1991, 1997,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,158038734144541,158039256544708,1,40,cc,,0,1,main,522400167,0,465560000,458385000,143732000,64166880 
MAIN,158039256617166,158039256662541,1,41,setupEff,,0,1,main,45375,0,46000,42000,2160,64166880 
GC,158039298493875,158039304493875,2118, 2123,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,158039422308458,158039428308458,2242, 2247,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,158039517189666,158039523189666,2337, 2342,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,158039591278125,158039598278125,2411, 2417,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,158039256689458,158039622150291,1,42,eff,,0,1,main,365460833,0,335238000,328197000,257226864,83344960 
MAIN,158039622224458,158039633429208,1,43,MegaPhase{elimOpaque  explicitOuter  explicitSelf  interpolators  dropBreaks},,0,1,main,11204750,0,9838000,9800000,581632,83344960 
MAIN,158039633494708,158039645286250,1,48,MegaPhase{pruneErasedDefs  uninitialized  inlinePatterns  vcInlineMethods  seqLiterals  intercepted  getters  specializeFunctions  specializeTuples  collectNullableFields  elimOuterSelect  resolveSuper  functionXXLForwarders  paramForwarding  genericTuples  letOverApply  arrayConstructors},,0,1,main,11791542,0,11498000,11371000,753392,83344960 
MAIN,158039645361708,158039707278666,1,65,erasure,,0,1,main,61916958,0,55287000,54662000,13238616,95927872 
MAIN,158039707354083,158039747153791,1,66,MegaPhase{elimErasedValueType  pureStats  vcElideAllocations  etaReduce  arrayApply  elimPolyFunction  tailrec  completeJavaEnums  mixin  lazyVals  memoize  nonLocalReturns  capturedVars},,0,1,main,39799708,0,32046000,31115000,2510720,100122176 
MAIN,158039747235500,158039756529208,1,79,constructors,,0,1,main,9293708,0,6468000,6199000,443784,100122176 
MAIN,158039756602333,158039836487583,1,80,MegaPhase{lambdaLift  elimStaticThis  countOuterAccesses},,0,1,main,79885250,0,71824000,70742000,18962880,116899392 
MAIN,158039836558625,158039857211250,1,83,MegaPhase{dropOuterAccessors  dropParentRefinements  checkNoSuperThis  flatten  transformWildcards  moveStatic  expandPrivate  restoreScopes  selectStatic  Collect entry points  collectSuperCalls  repeatableAnnotations},,0,1,main,20652625,0,19995000,19846000,662688,116899392 
GC,158039857060750,158039867060750,2677, 2686,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,158039857283375,158040160339250,1,95,genBCode,,0,1,main,303055875,0,248875000,237947000,50490200,120878592 
