info, 1, version, 2, output, /Users/craig/rt-workspace/scala3/compiler/../out/default-last-scalac-out.jar
header(main/background),startNs,endNs,runId,phaseId,phaseName,purpose,task-count,threadId,threadName,runNs,idleNs,cpuTimeNs,userTimeNs,allocatedByte,heapSize
header(GC),startNs,endNs,startMs,endMs,name,action,cause,threads
MAIN,158048997197125,158049040564583,1,1,parser,,0,1,main,43367458,0,42221000,40597000,5854512,36648632 
GC,158049147265791,158049152265791,626, 630,G1 Young Generation,end of minor GC,G1 Preventive Collection,5
GC,158049171987583,158049176987583,657, 661,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,158049337851083,158049340851083,823, 825,G1 Young Generation,end of minor GC,Metadata GC Threshold,5
GC,158049610219375,158049616219375,1095, 1100,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,158049752519125,158049757519125,1238, 1242,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,158049041306041,158049836892416,1,2,typer,,0,1,main,795586375,0,717500000,704809000,104551712,39546736 
MAIN,158049836998083,158049837190208,1,3,inlinedPositions,,0,1,main,192125,0,192000,184000,26112,39546736 
MAIN,158049837244333,158049929991916,1,6,posttyper,,0,1,main,92747583,0,67063000,65231000,6986536,47935344 
MAIN,158049930067416,158049930116583,1,7,unrollDefs,,0,1,main,49167,0,48000,47000,2160,47935344 
MAIN,158049930156333,158049982921000,1,9,pickler,,0,1,main,52764667,0,29792000,29006000,7479816,52129648 
MAIN,158049983001291,158049983045916,1,11,inlining,,0,1,main,44625,0,45000,41000,2160,52129648 
MAIN,158049983073000,158049983101916,1,12,postInlining,,0,1,main,28916,0,29000,23000,18112,52129648 
MAIN,158049984029500,158049984065000,1,13,staging,,0,1,main,35500,0,35000,32000,2160,52129648 
MAIN,158049984089750,158049984111750,1,14,splicing,,0,1,main,22000,0,23000,21000,2160,52129648 
MAIN,158049984131750,158049984153458,1,15,pickleQuotes,,0,1,main,21708,0,22000,20000,2160,52129648 
MAIN,158049984175291,158050068015500,1,16,MegaPhase{crossVersionChecks  firstTransform  checkReentrant  elimPackagePrefixes  cookComments  checkLoopingImplicits  betaReduce  inlineVals  expandSAMs  elimRepeated  refchecks  dropForMap},,0,1,main,83840209,0,52762000,51951000,4256736,60518256 
MAIN,158050068084666,158050086657500,1,29,MegaPhase{protectedAccessors  extmethods  uncacheGivenAliases  checkStatic  elimByName  hoistSuperArgs  forwardDepChecks  specializeApplyMethods  tryCatchPatterns  patternMatcher},,0,1,main,18572834,0,16518000,16219000,1220328,60518256 
MAIN,158050086742541,158050086781958,1,39,setupCC,,0,1,main,39417,0,39000,36000,2160,60518256 
GC,158050191219208,158050195219208,1676, 1679,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,158050396162750,158050402162750,1881, 1886,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,158050507536291,158050512536291,1993, 1997,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,158050086808708,158050606789333,1,40,cc,,0,1,main,519980625,0,471352000,463840000,144357192,78819936 
MAIN,158050606867916,158050607181083,1,41,setupEff,,0,1,main,313167,0,57000,49000,2160,78819936 
GC,158050636009666,158050641009666,2121, 2125,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,158050705147916,158050709147916,2190, 2193,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,158050833508416,158050840508416,2319, 2325,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,158050914677750,158050922677750,2400, 2407,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,158050607216541,158050968705833,1,42,eff,,0,1,main,361489292,0,333230000,327419000,256723152,116233872 
MAIN,158050968776625,158050983610458,1,43,MegaPhase{elimOpaque  explicitOuter  explicitSelf  interpolators  dropBreaks},,0,1,main,14833833,0,11743000,11590000,585776,116233872 
MAIN,158050983675958,158050998056250,1,48,MegaPhase{pruneErasedDefs  uninitialized  inlinePatterns  vcInlineMethods  seqLiterals  intercepted  getters  specializeFunctions  specializeTuples  collectNullableFields  elimOuterSelect  resolveSuper  functionXXLForwarders  paramForwarding  genericTuples  letOverApply  arrayConstructors},,0,1,main,14380292,0,13012000,12409000,757496,116233872 
GC,158051025654291,158051032654291,2511, 2517,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,158050998140333,158051064779000,1,65,erasure,,0,1,main,66638667,0,55258000,54684000,13520880,67278384 
MAIN,158051064846458,158051111428916,1,66,MegaPhase{elimErasedValueType  pureStats  vcElideAllocations  etaReduce  arrayApply  elimPolyFunction  tailrec  completeJavaEnums  mixin  lazyVals  memoize  nonLocalReturns  capturedVars},,0,1,main,46582458,0,33441000,32283000,2512528,71472688 
MAIN,158051111506000,158051118350791,1,79,constructors,,0,1,main,6844791,0,6142000,5648000,443800,71472688 
MAIN,158051124587125,158051203489666,1,80,MegaPhase{lambdaLift  elimStaticThis  countOuterAccesses},,0,1,main,78902541,0,72089000,71316000,18962888,92444208 
MAIN,158051203562791,158051221250708,1,83,MegaPhase{dropOuterAccessors  dropParentRefinements  checkNoSuperThis  flatten  transformWildcards  moveStatic  expandPrivate  restoreScopes  selectStatic  Collect entry points  collectSuperCalls  repeatableAnnotations},,0,1,main,17687917,0,17329000,17203000,662696,92444208 
GC,158051405883208,158051415883208,2891, 2900,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,158051221322916,158051509070708,1,95,genBCode,,0,1,main,287747792,0,236699000,230426000,50483104,97631744 
