info, 1, version, 2, output, /Users/craig/rt-workspace/scala3/compiler/../out/default-last-scalac-out.jar
header(main/background),startNs,endNs,runId,phaseId,phaseName,purpose,task-count,threadId,threadName,runNs,idleNs,cpuTimeNs,userTimeNs,allocatedByte,heapSize
header(GC),startNs,endNs,startMs,endMs,name,action,cause,threads
MAIN,158009112792208,158009155809208,1,1,parser,,0,1,main,43017000,0,41405000,39805000,5853576,36593168 
GC,158009264124500,158009269124500,621, 625,G1 Young Generation,end of minor GC,G1 Preventive Collection,5
GC,158009290011375,158009294011375,652, 655,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,158009457929541,158009460929541,820, 822,G1 Young Generation,end of minor GC,Metadata GC Threshold,5
GC,158009735507291,158009740507291,1098, 1102,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,158009880893250,158009884893250,1243, 1246,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,158009157839125,158009933414916,1,2,typer,,0,1,main,775575791,0,697980000,685623000,103242576,32975328 
MAIN,158009933507958,158009933693791,1,3,inlinedPositions,,0,1,main,185833,0,186000,179000,26112,32975328 
MAIN,158009933745583,158010023320791,1,6,posttyper,,0,1,main,89575208,0,71373000,69732000,6956704,41363936 
MAIN,158010023419916,158010023478791,1,7,unrollDefs,,0,1,main,58875,0,59000,53000,2160,41363936 
MAIN,158010023518958,158010078366333,1,9,pickler,,0,1,main,54847375,0,30175000,29239000,7477968,49752544 
MAIN,158010078454541,158010078502833,1,11,inlining,,0,1,main,48292,0,48000,45000,2160,49752544 
MAIN,158010078531750,158010078556833,1,12,postInlining,,0,1,main,25083,0,25000,22000,18112,49752544 
MAIN,158010079556333,158010079600125,1,13,staging,,0,1,main,43792,0,44000,37000,2160,49752544 
MAIN,158010079625000,158010079648958,1,14,splicing,,0,1,main,23958,0,24000,22000,2160,49752544 
MAIN,158010079670041,158010079694208,1,15,pickleQuotes,,0,1,main,24167,0,24000,23000,2160,49752544 
MAIN,158010079716791,158010147318583,1,16,MegaPhase{crossVersionChecks  firstTransform  checkReentrant  elimPackagePrefixes  cookComments  checkLoopingImplicits  betaReduce  inlineVals  expandSAMs  elimRepeated  refchecks  dropForMap},,0,1,main,67601792,0,46276000,45554000,4266328,53946848 
MAIN,158010147390291,158010166234875,1,29,MegaPhase{protectedAccessors  extmethods  uncacheGivenAliases  checkStatic  elimByName  hoistSuperArgs  forwardDepChecks  specializeApplyMethods  tryCatchPatterns  patternMatcher},,0,1,main,18844584,0,16122000,15816000,1231648,53946848 
MAIN,158010166319708,158010166360500,1,39,setupCC,,0,1,main,40792,0,41000,37000,2160,53946848 
GC,158010309281416,158010315281416,1672, 1677,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,158010530903166,158010537903166,1893, 1899,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,158010633283125,158010640283125,1996, 2002,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,158010166388166,158010713190291,1,40,cc,,0,1,main,546802125,0,482858000,474201000,144098896,61881872 
MAIN,158010713263958,158010713307791,1,41,setupEff,,0,1,main,43833,0,44000,40000,2160,61881872 
GC,158010762275375,158010769275375,2125, 2131,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,158010889309875,158010895309875,2252, 2257,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,158010991033958,158010997033958,2354, 2359,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,158011071600833,158011077600833,2434, 2439,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,158010713338333,158011108450500,1,42,eff,,0,1,main,395112167,0,364296000,358016000,257256960,88483440 
MAIN,158011108528500,158011120231291,1,43,MegaPhase{elimOpaque  explicitOuter  explicitSelf  interpolators  dropBreaks},,0,1,main,11702791,0,10207000,10154000,581768,88483440 
MAIN,158011120294833,158011131974125,1,48,MegaPhase{pruneErasedDefs  uninitialized  inlinePatterns  vcInlineMethods  seqLiterals  intercepted  getters  specializeFunctions  specializeTuples  collectNullableFields  elimOuterSelect  resolveSuper  functionXXLForwarders  paramForwarding  genericTuples  letOverApply  arrayConstructors},,0,1,main,11679292,0,11540000,11451000,753440,92677744 
MAIN,158011132048041,158011192456958,1,65,erasure,,0,1,main,60408917,0,54700000,54059000,13216088,105260656 
MAIN,158011192533666,158011237038375,1,66,MegaPhase{elimErasedValueType  pureStats  vcElideAllocations  etaReduce  arrayApply  elimPolyFunction  tailrec  completeJavaEnums  mixin  lazyVals  memoize  nonLocalReturns  capturedVars},,0,1,main,44504709,0,31702000,30906000,2510912,105260656 
MAIN,158011237116291,158011250506125,1,79,constructors,,0,1,main,13389834,0,6137000,5790000,443784,105260656 
GC,158011292257000,158011300257000,2655, 2662,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,158011250581291,158011336233083,1,80,MegaPhase{lambdaLift  elimStaticThis  countOuterAccesses},,0,1,main,85651792,0,71258000,70380000,18962944,75106304 
MAIN,158011336301000,158011356564708,1,83,MegaPhase{dropOuterAccessors  dropParentRefinements  checkNoSuperThis  flatten  transformWildcards  moveStatic  expandPrivate  restoreScopes  selectStatic  Collect entry points  collectSuperCalls  repeatableAnnotations},,0,1,main,20263708,0,19636000,19495000,662568,75106304 
MAIN,158011356625375,158011643660833,1,95,genBCode,,0,1,main,287035458,0,244617000,236520000,50492480,125437952 
