info, 1, version, 2, output, /Users/craig/rt-workspace/scala3/compiler/../out/default-last-scalac-out.jar
header(main/background),startNs,endNs,runId,phaseId,phaseName,purpose,task-count,threadId,threadName,runNs,idleNs,cpuTimeNs,userTimeNs,allocatedByte,heapSize
header(GC),startNs,endNs,startMs,endMs,name,action,cause,threads
MAIN,157798631214916,157798679474208,1,1,parser,,0,1,main,48259292,0,45819000,44207000,5909048,36631752 
GC,157798775963583,157798779963583,609, 612,G1 Young Generation,end of minor GC,G1 Preventive Collection,5
GC,157798801562958,157798806562958,640, 644,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,157798967341000,157798970341000,806, 808,G1 Young Generation,end of minor GC,Metadata GC Threshold,5
GC,157799242624500,157799248624500,1081, 1086,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,157799370563750,157799375563750,1209, 1213,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,157798680472250,157799545734041,1,2,typer,,0,1,main,865261791,0,770573000,753317000,140822192,75475296 
MAIN,157799545850208,157799546048083,1,3,inlinedPositions,,0,1,main,197875,0,197000,191000,26112,75475296 
GC,157799574256208,157799579256208,1413, 1417,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,157799546110458,157799665450500,1,6,posttyper,,0,1,main,119340042,0,82667000,81523000,9208192,31176416 
MAIN,157799665541666,157799665598000,1,7,unrollDefs,,0,1,main,56334,0,56000,52000,2160,31176416 
MAIN,157799665645375,157799708547541,1,9,pickler,,0,1,main,42902166,0,30861000,30385000,7634248,39565024 
MAIN,157799708660375,157799708717375,1,11,inlining,,0,1,main,57000,0,58000,52000,2160,39565024 
MAIN,157799708751625,157799708779416,1,12,postInlining,,0,1,main,27791,0,28000,25000,18112,39565024 
MAIN,157799709928000,157799709975291,1,13,staging,,0,1,main,47291,0,46000,42000,2160,39565024 
MAIN,157799710004125,157799710029833,1,14,splicing,,0,1,main,25708,0,25000,24000,2160,39565024 
MAIN,157799710052416,157799710074666,1,15,pickleQuotes,,0,1,main,22250,0,22000,20000,2160,39565024 
MAIN,157799710100666,157799787337125,1,16,MegaPhase{crossVersionChecks  firstTransform  checkReentrant  elimPackagePrefixes  cookComments  checkLoopingImplicits  betaReduce  inlineVals  expandSAMs  elimRepeated  refchecks  dropForMap},,0,1,main,77236459,0,55305000,54800000,5259624,43759328 
MAIN,157799787413750,157799810697500,1,29,MegaPhase{protectedAccessors  extmethods  uncacheGivenAliases  checkStatic  elimByName  hoistSuperArgs  forwardDepChecks  specializeApplyMethods  tryCatchPatterns  patternMatcher},,0,1,main,23283750,0,19852000,19145000,1743840,47953632 
MAIN,157799810802166,157799810850291,1,39,setupCC,,0,1,main,48125,0,48000,44000,2160,47953632 
GC,157799965944458,157799971944458,1805, 1810,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,157800071742250,157800079742250,1911, 1918,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,157800265315833,157800271315833,2104, 2109,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,157800371037250,157800375037250,2210, 2213,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,157800437867625,157800442867625,2277, 2281,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,157800500337291,157800504337291,2339, 2342,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,157800561575375,157800565575375,2401, 2404,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,157800660451458,157800663451458,2499, 2501,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,157800745444916,157800749444916,2584, 2587,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,157800835906666,157800839906666,2675, 2678,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,157800918986708,157800922986708,2758, 2761,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,157799810884500,157801013313833,1,40,cc,,0,1,main,1202429333,0,1107694000,1081704000,1011504816,91535360 
MAIN,157801013387333,157801013434625,1,41,setupEff,,0,1,main,47292,0,47000,44000,2160,91535360 
GC,157801129656416,157801135656416,2969, 2974,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,157801250192583,157801254192583,3089, 3092,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,157801367060583,157801371060583,3206, 3209,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,157801475400041,157801479400041,3314, 3317,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,157801605028291,157801609028291,3444, 3447,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,157801744908041,157801748908041,3584, 3587,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,157801942171916,157801948171916,3781, 3786,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,157802080994875,157802085994875,3920, 3924,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,157802237068875,157802242068875,4076, 4080,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,157802391631000,157802398631000,4231, 4237,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,157802544453375,157802550453375,4384, 4389,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,157802706087666,157802711087666,4545, 4549,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,157801013462875,157802771537958,1,42,eff,,0,1,main,1758075083,0,1688265000,1665290000,2709143504,228643712 
MAIN,157802771598958,157802782383208,1,43,MegaPhase{elimOpaque  explicitOuter  explicitSelf  interpolators  dropBreaks},,0,1,main,10784250,0,9630000,9561000,804312,228643712 
MAIN,157802782435083,157802793869166,1,48,MegaPhase{pruneErasedDefs  uninitialized  inlinePatterns  vcInlineMethods  seqLiterals  intercepted  getters  specializeFunctions  specializeTuples  collectNullableFields  elimOuterSelect  resolveSuper  functionXXLForwarders  paramForwarding  genericTuples  letOverApply  arrayConstructors},,0,1,main,11434083,0,10572000,10460000,1017608,232838016 
MAIN,157802793917916,157802857014375,1,65,erasure,,0,1,main,63096459,0,58153000,57524000,14284528,245420928 
MAIN,157802857091333,157802928265916,1,66,MegaPhase{elimErasedValueType  pureStats  vcElideAllocations  etaReduce  arrayApply  elimPolyFunction  tailrec  completeJavaEnums  mixin  lazyVals  memoize  nonLocalReturns  capturedVars},,0,1,main,71174583,0,44928000,43759000,3222712,249615232 
MAIN,157802928334708,157802935127333,1,79,constructors,,0,1,main,6792625,0,6657000,6615000,533320,249615232 
MAIN,157802938328416,157803085092916,1,80,MegaPhase{lambdaLift  elimStaticThis  countOuterAccesses},,0,1,main,146764500,0,134708000,134072000,61914088,312529792 
MAIN,157803085152250,157803115702000,1,83,MegaPhase{dropOuterAccessors  dropParentRefinements  checkNoSuperThis  flatten  transformWildcards  moveStatic  expandPrivate  restoreScopes  selectStatic  Collect entry points  collectSuperCalls  repeatableAnnotations},,0,1,main,30549750,0,29679000,29497000,748704,312529792 
GC,157803514878541,157803529878541,5354, 5368,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,157803115767000,157803582624083,1,95,genBCode,,0,1,main,466857083,0,402329000,397186000,138611512,178320384 
