info, 1, version, 2, output, /Users/craig/rt-workspace/scala3/compiler/../out/default-last-scalac-out.jar
header(main/background),startNs,endNs,runId,phaseId,phaseName,purpose,task-count,threadId,threadName,runNs,idleNs,cpuTimeNs,userTimeNs,allocatedByte,heapSize
header(GC),startNs,endNs,startMs,endMs,name,action,cause,threads
MAIN,158876347049875,158876389506791,1,1,parser,,0,1,main,42456916,0,40879000,39532000,5596968,36647944 
GC,158876495311000,158876499311000,598, 601,G1 Young Generation,end of minor GC,G1 Preventive Collection,5
GC,158876516237958,158876521237958,626, 630,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,158876391651583,158876674921333,1,2,typer,,0,1,main,283269750,0,261424000,255546000,31287320,29017160 
MAIN,158876675021750,158876675209041,1,3,inlinedPositions,,0,1,main,187291,0,188000,178000,26960,29017160 
GC,158876677452875,158876680452875,787, 789,G1 Young Generation,end of minor GC,Metadata GC Threshold,5
MAIN,158876675257916,158876740355333,1,6,posttyper,,0,1,main,65097417,0,35181000,34644000,5942880,20360112 
MAIN,158876740432000,158876740477166,1,7,unrollDefs,,0,1,main,45166,0,46000,43000,2160,20360112 
MAIN,158876740520833,158876770830416,1,9,pickler,,0,1,main,30309583,0,21843000,21547000,7513904,28748720 
MAIN,158876770897583,158876770941958,1,11,inlining,,0,1,main,44375,0,45000,43000,2160,28748720 
MAIN,158876770970541,158876770996333,1,12,postInlining,,0,1,main,25792,0,25000,25000,18112,28748720 
MAIN,158876771834291,158876771871166,1,13,staging,,0,1,main,36875,0,37000,34000,2160,28748720 
MAIN,158876771896541,158876771921916,1,14,splicing,,0,1,main,25375,0,26000,24000,2160,28748720 
MAIN,158876771944583,158876771969125,1,15,pickleQuotes,,0,1,main,24542,0,24000,24000,2160,28748720 
MAIN,158876771990416,158876803810333,1,16,MegaPhase{crossVersionChecks  firstTransform  checkReentrant  elimPackagePrefixes  cookComments  checkLoopingImplicits  betaReduce  inlineVals  expandSAMs  elimRepeated  refchecks  dropForMap},,0,1,main,31819917,0,30538000,30249000,2663632,32943024 
MAIN,158876803879416,158876817040250,1,29,MegaPhase{protectedAccessors  extmethods  uncacheGivenAliases  checkStatic  elimByName  hoistSuperArgs  forwardDepChecks  specializeApplyMethods  tryCatchPatterns  patternMatcher},,0,1,main,13160834,0,10474000,10288000,762160,32943024 
MAIN,158876817118750,158876821007125,1,43,MegaPhase{elimOpaque  explicitOuter  explicitSelf  interpolators  dropBreaks},,0,1,main,3888375,0,3434000,3396000,153040,32943024 
MAIN,158876821054000,158876826802625,1,48,MegaPhase{pruneErasedDefs  uninitialized  inlinePatterns  vcInlineMethods  seqLiterals  intercepted  getters  specializeFunctions  specializeTuples  collectNullableFields  elimOuterSelect  resolveSuper  functionXXLForwarders  paramForwarding  genericTuples  letOverApply  arrayConstructors},,0,1,main,5748625,0,5363000,5320000,363832,32943024 
GC,158876850748791,158876854748791,960, 963,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,158876826846583,158876893664625,1,65,erasure,,0,1,main,66818042,0,60031000,59266000,16959696,32921600 
MAIN,158876893723916,158876920416875,1,66,MegaPhase{elimErasedValueType  pureStats  vcElideAllocations  etaReduce  arrayApply  elimPolyFunction  tailrec  completeJavaEnums  mixin  lazyVals  memoize  nonLocalReturns  capturedVars},,0,1,main,26692959,0,24679000,24300000,3054568,37115904 
MAIN,158876920487000,158876930136958,1,79,constructors,,0,1,main,9649958,0,6426000,6325000,734000,37115904 
MAIN,158876930183416,158876951781875,1,80,MegaPhase{lambdaLift  elimStaticThis  countOuterAccesses},,0,1,main,21598459,0,15504000,15056000,1818280,37115904 
MAIN,158876951843750,158876959999208,1,83,MegaPhase{dropOuterAccessors  dropParentRefinements  checkNoSuperThis  flatten  transformWildcards  moveStatic  expandPrivate  restoreScopes  selectStatic  Collect entry points  collectSuperCalls  repeatableAnnotations},,0,1,main,8155458,0,4369000,4291000,535264,41310208 
GC,158877089905041,158877095905041,1200, 1205,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,158876960046041,158877114081500,1,95,genBCode,,0,1,main,154035459,0,130959000,127422000,14589464,33371136 
