info, 1, version, 2, output, /Users/craig/rt-workspace/scala3/compiler/../out/default-last-scalac-out.jar
header(main/background),startNs,endNs,runId,phaseId,phaseName,purpose,task-count,threadId,threadName,runNs,idleNs,cpuTimeNs,userTimeNs,allocatedByte,heapSize
header(GC),startNs,endNs,startMs,endMs,name,action,cause,threads
MAIN,130547045194625,130547113625625,1,1,parser,,0,1,main,68431000,0,61371000,56629000,5871232,36640856 
GC,130547262186041,130547269186041,731, 737,G1 Young Generation,end of minor GC,G1 Preventive Collection,5
GC,130547296765375,130547301765375,774, 778,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,130547526568875,130547529568875,998, 1000,G1 Young Generation,end of minor GC,Metadata GC Threshold,5
GC,130547874877125,130547881877125,1352, 1358,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,130548083749875,130548089749875,1561, 1566,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,130547116244500,130548242953666,1,2,typer,,0,1,main,1126709166,0,1011717000,981014000,108625112,44649648 
MAIN,130548243578541,130548243813541,1,3,inlinedPositions,,0,1,main,235000,0,233000,227000,26112,44649648 
MAIN,130548243879000,130548322908125,1,6,posttyper,,0,1,main,79029125,0,68433000,66489000,6974600,53038256 
MAIN,130548323008500,130548323064125,1,7,unrollDefs,,0,1,main,55625,0,55000,54000,2160,53038256 
MAIN,130548323130500,130548376867750,1,9,pickler,,0,1,main,53737250,0,30302000,29293000,7528296,61426864 
MAIN,130548376992458,130548377094500,1,11,inlining,,0,1,main,102042,0,82000,69000,2160,61426864 
MAIN,130548377142375,130548377175625,1,12,postInlining,,0,1,main,33250,0,33000,32000,18112,61426864 
MAIN,130548378331125,130548378380583,1,13,staging,,0,1,main,49458,0,50000,45000,2160,61426864 
MAIN,130548378408083,130548378435041,1,14,splicing,,0,1,main,26958,0,27000,24000,2160,61426864 
MAIN,130548378462916,130548378488083,1,15,pickleQuotes,,0,1,main,25167,0,26000,22000,2160,61426864 
MAIN,130548378510666,130548449502166,1,16,MegaPhase{crossVersionChecks  firstTransform  checkReentrant  elimPackagePrefixes  cookComments  checkLoopingImplicits  betaReduce  inlineVals  expandSAMs  elimRepeated  refchecks  dropForMap},,0,1,main,70991500,0,49679000,48778000,4415824,65621168 
MAIN,130548449571541,130548471933583,1,29,MegaPhase{protectedAccessors  extmethods  uncacheGivenAliases  checkStatic  elimByName  hoistSuperArgs  forwardDepChecks  specializeApplyMethods  tryCatchPatterns  patternMatcher},,0,1,main,22362042,0,17859000,17608000,1244192,69815472 
MAIN,130548472019541,130548472057916,1,39,setupCC,,0,1,main,38375,0,37000,37000,2160,69815472 
GC,130548511896833,130548516896833,1989, 1993,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,130548716909416,130548723909416,2194, 2200,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,130548853923250,130548858923250,2331, 2335,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,130548962788250,130548968788250,2440, 2445,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,130548472083416,130549076537041,1,40,cc,,0,1,main,604453625,0,550042000,543466000,146759696,68507472 
MAIN,130549076605041,130549076648708,1,41,setupEff,,0,1,main,43667,0,44000,41000,2160,68507472 
GC,130549094780041,130549100780041,2572, 2577,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,130549260763083,130549265763083,2738, 2742,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,130549469453458,130549477453458,2947, 2954,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,130549594054375,130549600054375,3071, 3076,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
GC,130549650577666,130549656577666,3128, 3133,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,130549076681708,130549677015958,1,42,eff,,0,1,main,600334250,0,559054000,551028000,258136312,72090560 
MAIN,130549677082750,130549688546583,1,43,MegaPhase{elimOpaque  explicitOuter  explicitSelf  interpolators  dropBreaks},,0,1,main,11463833,0,9361000,9287000,595976,76284864 
MAIN,130549688615458,130549698887458,1,48,MegaPhase{pruneErasedDefs  uninitialized  inlinePatterns  vcInlineMethods  seqLiterals  intercepted  getters  specializeFunctions  specializeTuples  collectNullableFields  elimOuterSelect  resolveSuper  functionXXLForwarders  paramForwarding  genericTuples  letOverApply  arrayConstructors},,0,1,main,10272000,0,10057000,9925000,775952,76284864 
MAIN,130549698974541,130549783515250,1,65,erasure,,0,1,main,84540709,0,71067000,68085000,13356136,88867776 
MAIN,130549783595708,130549831420875,1,66,MegaPhase{elimErasedValueType  pureStats  vcElideAllocations  etaReduce  arrayApply  elimPolyFunction  tailrec  completeJavaEnums  mixin  lazyVals  memoize  nonLocalReturns  capturedVars},,0,1,main,47825167,0,33330000,32643000,2523296,88867776 
MAIN,130549831521708,130549837872208,1,79,constructors,,0,1,main,6350500,0,6166000,6070000,451848,93062080 
MAIN,130549837945333,130549917657166,1,80,MegaPhase{lambdaLift  elimStaticThis  countOuterAccesses},,0,1,main,79711833,0,72241000,70657000,18971296,109839296 
MAIN,130549917740208,130549938598791,1,83,MegaPhase{dropOuterAccessors  dropParentRefinements  checkNoSuperThis  flatten  transformWildcards  moveStatic  expandPrivate  restoreScopes  selectStatic  Collect entry points  collectSuperCalls  repeatableAnnotations},,0,1,main,20858583,0,20491000,20326000,670552,109839296 
GC,130550167762458,130550174762458,3644, 3650,G1 Young Generation,end of minor GC,G1 Evacuation Pause,5
MAIN,130549938668166,130550230195083,1,95,genBCode,,0,1,main,291526917,0,246522000,239551000,50499712,87864832 
